city,date,tavg,tmin,tmax,prcp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Jaipur,15-03-2021,28.1,20,33.4,21.3,4,473.98,0,12.34,66.52,5.31,45.43,63.3,16.47
Jaipur,16-03-2021,26.7,21.2,32,8.4,5,774.38,0.01,27.76,28.25,10.37,69.28,98.86,23.31
Jaipur,17-03-2021,28.7,21.4,34.5,0,5,514.03,0,15.25,55.08,7.57,63.65,137.7,20.27
Jaipur,18-03-2021,28.2,22.6,34.4,0,5,1735.69,7.15,50.72,0.39,27.9,125.61,201.15,38.51
Jaipur,19-03-2021,26.6,22.9,36.3,0,5,527.38,0,14.05,65.09,6.14,61.39,93.67,16.09
Jaipur,20-03-2021,28.7,22.1,36.3,0,5,841.14,0,21.59,48.64,11.09,70.67,94.23,20.52
Jaipur,21-03-2021,31.3,,36,0,4,480.65,0,10.97,62.94,5.9,48.74,77.52,19
Jaipur,22-03-2021,30.7,22.4,36.6,0,5,867.84,0,23.99,44.7,15.14,69.11,97.84,23.31
Jaipur,23-03-2021,30,24.2,36.4,0,5,554.09,0,12.34,82.25,8.58,68.62,91.57,16.09
Jaipur,24-03-2021,29.1,22.9,34.5,0,5,520.71,0,13.88,65.09,9.3,51.18,72.69,14.57
Jaipur,25-03-2021,28.5,22.8,,0,5,527.38,0,6.77,118.73,8.11,68.67,91.59,12.67
Jaipur,26-03-2021,29.9,22.2,35.1,182.1,4,520.71,0,17.82,70.81,8.7,42.28,62.5,17.99
Jaipur,27-03-2021,28,21.5,34.5,0,5,921.25,0.11,37.36,14.13,10.85,67.17,103.7,28.12
Jaipur,28-03-2021,28.1,,34,0,5,480.65,0,9.17,82.97,5.72,58.36,89.5,17.73
Jaipur,29-03-2021,27.2,,33.3,,4,383.85,0,8.74,88.69,9.54,39.75,77.07,14.57
Jaipur,30-03-2021,26.7,,33.3,1.5,4,300.41,0,6.17,81.54,5.72,38.15,70.35,9.5
Jaipur,31-03-2021,27.1,20.4,33.3,3,5,277.04,0,3.81,147.34,4.35,40.21,140.52,8.61
Jaipur,01-04-2021,26.1,22.6,32.3,0,3,337.12,0,5.74,148.77,8.58,21.41,34.42,10.39
Jaipur,02-04-2021,25.6,22.4,,0.5,4,417.23,0,11.48,111.58,10.13,28.72,45.49,16.09
Jaipur,03-04-2021,27.4,,33.3,0,3,514.03,0,17.31,63.66,7.21,24.27,35.93,18.49
Jaipur,04-04-2021,26.7,,32.6,0,4,453.95,0,9.6,107.29,9.54,41.69,51.84,17.73
Jaipur,05-04-2021,24.5,,31.5,0,5,600.82,0,12.17,120.16,16.69,56,73.97,17.48
Jaipur,06-04-2021,25.2,21.1,31.1,0,4,380.52,0,8.82,90.12,9.42,44.45,85.03,12.41
Jaipur,07-04-2021,26.9,22.6,31,0,4,327.11,0,6.34,86.55,7.27,46.95,81.84,9.12
Jaipur,08-04-2021,25.5,,,,4,370.5,0,7.03,107.29,5.31,25.86,41.56,13.43
Jaipur,09-04-2021,26.8,,32.1,,3,373.84,0,7.97,111.58,5.84,20.61,26.92,13.3
Jaipur,10-04-2021,27.1,23,30.7,1,2,347.14,0,6,110.15,3.82,19.76,31.21,11.27
Jaipur,11-04-2021,26.8,23,31.4,0,4,390.53,0,8.74,87.98,5.36,28.08,46.97,15.58
Jaipur,12-04-2021,26.9,22.5,33.7,0,4,427.25,0,11.31,71.53,6.56,38.38,75.34,16.72
Jaipur,13-04-2021,27.9,22,34.1,0,5,654.22,0,17.99,67.23,12.04,56.38,91.61,23.56
Jaipur,14-04-2021,27.6,20.9,34.6,0,4,514.03,0,13.37,72.24,8.23,47.54,82.87,18.24
Jaipur,15-04-2021,26.2,20.8,33.7,,5,1001.36,0.16,38.04,13.23,17.17,72.1,115.86,33.44
Jaipur,16-04-2021,26.2,20.8,31.6,21.8,4,707.63,0,20.39,62.23,15.26,45.3,60.68,18.49
Jaipur,17-04-2021,26.4,21.4,32.5,0,4,507.36,0,15.94,62.94,9.06,29.74,45.56,17.23
Jaipur,18-04-2021,23.9,21.3,29.2,1.3,2,360.49,0,6.86,82.25,3.19,14.7,25.09,12.41
Jaipur,19-04-2021,24.8,21.4,28,2.3,4,667.57,0,27.76,40.77,10.97,34.55,65.77,28.63
Jaipur,20-04-2021,23.1,21.2,29.7,0,4,447.27,0,12.17,82.97,7.15,28.41,46.49,16.72
Jaipur,21-04-2021,24.2,21.6,31.5,2,5,854.49,0,26.39,31.47,14.66,57.36,93.09,22.04
Jaipur,22-04-2021,20.9,,,13.7,2,427.25,0,8.82,100.14,5.48,19.1,28.96,11.65
Jaipur,23-04-2021,23.4,19.4,29.2,85.1,5,947.95,0,27.76,37.19,16.21,50.48,82.46,25.08
Jaipur,24-04-2021,,,,,4,480.65,0,3.94,180.24,14.07,31.55,37.06,11.53
Jaipur,25-04-2021,,,,,2,403.88,0,9.34,113.01,7.15,18.55,22.49,13.81
Jaipur,26-04-2021,,,,,2,447.27,0,13.37,83.69,6.56,19.91,25.31,16.97
Jaipur,27-04-2021,,,,,5,1922.61,0.02,60.32,17.7,43.87,100.47,135.29,32.17
Jaipur,28-04-2021,,,,,4,620.84,0,20.22,53.64,11.44,36.82,61.37,20.27
Jaipur,29-04-2021,25.1,,,,4,410.56,0,12,76.53,5.96,31.27,57.32,16.21
Jaipur,30-04-2021,25.5,20,32,0,4,347.14,0,7.54,87.26,4.89,34.87,59.88,11.4
Jaipur,01-05-2021,24.7,20.4,31.8,0,5,720.98,0,17.65,73.67,13.83,79.24,104.25,19.76
Jaipur,02-05-2021,22.9,19.8,28.6,15,5,1201.63,0.08,41.47,12.7,18.36,94.82,125.96,32.42
Jaipur,03-05-2021,23.4,,27.3,0,5,2029.42,1.19,45.93,3.13,31.95,115.59,160.1,39.01
Jaipur,04-05-2021,23.9,19.6,29,,5,1201.63,0.02,30.85,29.33,26.46,70.19,109.03,26.09
Jaipur,05-05-2021,24.6,,30.3,0,5,907.9,0.2,39.41,10.37,15.97,56.45,93.53,27.61
Jaipur,06-05-2021,23.4,,30.3,0,4,654.22,0,24.33,30.76,11.92,32.13,57.75,21.53
Jaipur,07-05-2021,23.5,,30.3,0,5,634.19,0,3.43,160.22,8.7,67.31,78.62,11.78
Jaipur,08-05-2021,23.2,,29.3,0,5,767.71,0,11.82,97.28,8.11,93.54,108.52,16.97
Jaipur,09-05-2021,24.6,,29.3,5.8,5,587.46,0,6.26,115.87,8.58,61.81,74.58,12.03
Jaipur,10-05-2021,23.3,,26.1,5.1,5,640.87,0,6.34,117.3,10.37,82.17,96.57,13.55
Jaipur,11-05-2021,22.8,19.9,26.3,0,5,734.33,0,13.54,82.97,13.59,76.9,97.61,19.25
Jaipur,12-05-2021,23.8,20.1,28.2,1.5,4,580.79,0,13.88,60.8,14.31,36.77,69.92,17.48
Jaipur,13-05-2021,24.2,20.6,29.9,0,5,2056.12,4.97,58.95,1.95,26.46,116.88,160.25,38
Jaipur,14-05-2021,23.5,20.8,,0,5,620.84,0,12.85,72.96,7.99,61.08,83.25,17.23
Jaipur,15-05-2021,23.6,20.2,28.8,0,5,520.71,0,8.4,105.86,6.68,61.39,105.94,13.3
Jaipur,16-05-2021,23.1,,26.8,0,5,700.95,0,5.1,145.91,14.66,94.63,115.92,12.92
Jaipur,17-05-2021,23.7,19.6,29.1,0,5,647.54,0,14.74,58.65,8.58,74.89,114.88,19.76
Jaipur,18-05-2021,24.3,,29,,5,494,0,6.51,91.55,8.82,68.6,76.47,9.37
Jaipur,19-05-2021,23.7,20.8,29.1,0,4,453.95,0,5.27,92.98,4.47,37.17,38.17,1.95
Jaipur,20-05-2021,23.6,20.2,,,4,634.19,0,7.71,75.82,5.19,46.84,47.74,1.87
Jaipur,21-05-2021,24.1,,29.5,,5,1468.66,0,30.85,49.35,11.92,131.62,166.12,22.29
Jaipur,22-05-2021,24.5,19.9,30,0,5,1361.85,0.06,40.1,15.38,10.13,100.92,164.56,16.72
Jaipur,23-05-2021,23.6,19.6,,0,5,881.2,0,19.36,37.19,8.35,75.89,131.68,9.63
Jaipur,24-05-2021,23.5,19.6,27.8,0,4,467.3,0,14.4,52.21,4.17,33.59,60.02,16.72
Jaipur,25-05-2021,23.2,19.8,26.5,,4,560.76,0,12.85,70.1,7.45,39.56,84.71,16.97
Jaipur,26-05-2021,22.6,20.2,27.8,0,5,433.92,0,10.54,82.97,6.91,48.48,125.34,13.3
Jaipur,27-05-2021,23.4,,28.3,6.1,5,480.65,0,15.94,55.08,6.68,51.81,136.12,17.23
Jaipur,28-05-2021,23.1,19.8,26.8,5.6,5,974.66,0,22.96,45.42,17.17,76.29,190.34,22.8
Jaipur,29-05-2021,23.4,20,28.6,1,5,333.79,0,7.2,88.69,6.97,43.08,109.67,10.26
Jaipur,30-05-2021,22.7,19.6,28.3,0,4,310.42,0,6.08,75.1,5.54,32.5,72.7,10.39
Jaipur,31-05-2021,22.3,19.5,26.9,8.4,5,433.92,0,12.34,57.94,6.74,48.97,128.16,16.72
Jaipur,01-06-2021,22.2,19.4,27,1,5,694.28,0,24.68,50.78,9.06,67.89,180.72,15.45
Jaipur,02-06-2021,22.3,19.7,29.1,0,4,410.56,0,10.2,71.53,7.63,29.26,45.09,8.74
Jaipur,03-06-2021,24,19.2,30,0,4,433.92,0,12.17,90.12,4.71,34.97,66.15,12.54
Jaipur,04-06-2021,23.8,20.1,29.5,,5,2082.82,0,56.21,24.68,22.65,127.82,185.92,29.64
Jaipur,05-06-2021,22.9,20.2,28,0,5,700.95,0,17.99,64.37,11.33,60.24,99.52,21.03
Jaipur,06-06-2021,21.5,19.6,23.5,0.5,4,360.49,0,6.86,74.39,7.99,26.42,57.69,13.05
Jaipur,07-06-2021,22.7,19.4,27.1,0.3,4,540.73,0,15.42,49.35,8.82,36.04,71.55,20.01
Jaipur,08-06-2021,22.4,,26.8,9.7,4,293.73,0,6,75.82,8.11,22.97,56.36,9.25
Jaipur,09-06-2021,22.3,19.4,27,1.8,2,280.38,0,6,63.66,6.26,13.9,32.2,8.74
Jaipur,10-06-2021,21.3,19.5,22.8,0,3,307.08,0,7.88,67.23,7.09,16.74,45.02,10.51
Jaipur,11-06-2021,22.4,18.4,27.7,0,2,277.04,0,5.91,65.8,5.66,10.71,28.42,8.36
Jaipur,12-06-2021,22.5,18.8,28.3,,3,300.41,0,7.63,72.96,4.77,17.34,46.17,10.13
Jaipur,13-06-2021,22.2,19,27.5,0,4,317.1,0,8.4,57.94,4.17,21.11,69.06,12.29
Jaipur,14-06-2021,23.4,19.4,,0,5,527.38,0,12.68,62.23,8.35,55.68,165.06,19
Jaipur,15-06-2021,22.6,,27.7,0,5,347.14,0,8.82,65.8,8.23,39.55,115.37,10.26
Jaipur,16-06-2021,23.1,19.5,26.3,,5,894.55,0.02,30.5,20.39,12.28,50.64,88.72,14.06
Jaipur,17-06-2021,21.8,,29,,5,1789.09,0.24,45.24,8.58,21.46,87.24,124.71,30.91
Jaipur,18-06-2021,23.8,19.4,29.4,2,5,614.17,0,9,108.72,8.94,76.89,101.97,16.21
Jaipur,19-06-2021,23,19.4,,0,5,547.41,0,6.77,145.91,9.66,58.4,63.27,10.89
Jaipur,20-06-2021,23.7,20.2,,,4,380.52,0,6.6,62.23,5.13,35.4,50.85,11.4
Jaipur,21-06-2021,21.7,19,27.1,0,4,330.45,0,5.31,72.96,5.78,29.69,57.41,8.87
Jaipur,22-06-2021,21.9,19.1,,0,5,293.73,0,6.43,68.67,4.83,62.02,160.93,8.61
Jaipur,23-06-2021,22.9,19.2,27,0,5,303.75,0,6.94,77.25,7.45,46.08,127.99,9.88
Jaipur,24-06-2021,23.1,18.8,29,,5,333.79,0,7.2,75.1,8.23,58.04,191.6,10.89
Jaipur,25-06-2021,23.5,18.5,32.3,,5,277.04,0,5.27,87.98,6.91,60.47,217.23,7.98
Jaipur,26-06-2021,24.6,,30.3,0,5,337.12,0,8.14,79.39,7.45,54.99,156.23,9.88
Jaipur,27-06-2021,23.8,19.2,30.5,,5,390.53,0,12,55.08,5.96,45.08,152.52,15.83
Jaipur,28-06-2021,24.1,19.6,31.3,0,5,700.95,0,19.88,47.21,11.33,66.34,182.65,20.27
Jaipur,29-06-2021,23.9,20,29.4,2.3,5,487.33,0,14.05,57.22,9.3,71.52,198.41,16.97
Jaipur,30-06-2021,22.4,20.3,30.4,0,5,277.04,0,5.31,75.82,6.38,33.55,116.65,8.49
Jaipur,01-07-2021,21.8,20.2,25.4,8.4,3,263.69,0,4.16,60.08,4.83,11.85,44.22,5.89
Jaipur,02-07-2021,22.6,20,27.5,3.6,4,277.04,0,6.51,62.94,6.91,21.47,68.75,8.36
Jaipur,03-07-2021,22,,28,0,4,236.99,0,4.67,77.96,4.59,24.88,83.13,5.7
Jaipur,04-07-2021,22.9,20.2,28.5,2,3,300.41,0,6.77,56.51,7.21,21.38,46.53,9.37
Jaipur,05-07-2021,23.1,,28.7,2.3,5,363.83,0,8.23,57.22,8.46,46.01,158.19,11.78
